AH 63-K-127/24
     0.696746   -0.014969
     0.702467   -0.014515
     0.708199   -0.014051
     0.713942   -0.013579
     0.719692   -0.013101
     0.725444   -0.012619
     0.731192   -0.012132
     0.736934   -0.011642
     0.742667   -0.011145
     0.748394   -0.010642
     0.754118   -0.010132
     0.759843   -0.009614
     0.765574   -0.009089
     0.771310   -0.008557
     0.777052   -0.008019
     0.782798   -0.007477
     0.788544   -0.006930
     0.794289   -0.006379
     0.800032   -0.005823
     0.805775   -0.005264
     0.811518   -0.004700
     0.817262   -0.004135
     0.823003   -0.003571
     0.828735   -0.003011
     0.834448   -0.002458
     0.840134   -0.001918
     0.845786   -0.001396
     0.851406   -0.000895
     0.856997   -0.000420
     0.862566    0.000027
     0.868118    0.000445
     0.873659    0.000831
     0.879191    0.001185
     0.884717    0.001505
     0.890239    0.001791
     0.895758    0.002042
     0.901277    0.002257
     0.906798    0.002438
     0.912324    0.002586
     0.917858    0.002700
     0.923405    0.002783
     0.928955    0.002833
     0.934483    0.002852
     0.939955    0.002836
     0.945365    0.002777
     0.950748    0.002665
     0.956158    0.002500
     0.961606    0.002294
     0.967031    0.002059
     0.972351    0.001799
     0.977519    0.001517
     0.982437    0.001247
     0.986924    0.001011
     0.990928    0.000723
     0.994548    0.000389
     0.997890    0.000172
     1.000000    0.000000
