400
    0.296757  -0.026183  0.000000
    0.302573  -0.026230  0.000000
    0.308390  -0.026276  0.000000
    0.314205  -0.026322  0.000000
    0.320012  -0.026365  0.000000
    0.325819  -0.026405  0.000000
    0.331618  -0.026442  0.000000
    0.337414  -0.026474  0.000000
    0.343206  -0.026502  0.000000
    0.348993  -0.026524  0.000000
    0.354776  -0.026540  0.000000
    0.360552  -0.026549  0.000000
    0.366329  -0.026551  0.000000
    0.372100  -0.026546  0.000000
    0.377868  -0.026533  0.000000
    0.383638  -0.026511  0.000000
    0.389404  -0.026482  0.000000
    0.395174  -0.026444  0.000000
    0.400941  -0.026398  0.000000
    0.406711  -0.026344  0.000000
    0.412484  -0.026282  0.000000
    0.418264  -0.026212  0.000000
    0.424047  -0.026137  0.000000
    0.429833  -0.026055  0.000000
    0.435622  -0.025969  0.000000
    0.441414  -0.025877  0.000000
    0.447209  -0.025780  0.000000
    0.453003  -0.025680  0.000000
    0.458798  -0.025574  0.000000
    0.464591  -0.025465  0.000000
    0.470383  -0.025350  0.000000
    0.476175  -0.025230  0.000000
    0.481962  -0.025106  0.000000
    0.487748  -0.024976  0.000000
    0.493530  -0.024841  0.000000
    0.499309  -0.024699  0.000000
    0.505087  -0.024550  0.000000
    0.510862  -0.024395  0.000000
    0.516635  -0.024233  0.000000
    0.522406  -0.024063  0.000000
    0.528181  -0.023886  0.000000
    0.533951  -0.023701  0.000000
    0.539728  -0.023509  0.000000
    0.545511  -0.023310  0.000000
    0.551298  -0.023105  0.000000
    0.557092  -0.022896  0.000000
    0.562889  -0.022682  0.000000
    0.568689  -0.022466  0.000000
    0.574484  -0.022247  0.000000
    0.580277  -0.022024  0.000000
    0.586060  -0.021798  0.000000
    0.591835  -0.021564  0.000000
    0.597606  -0.021324  0.000000
    0.603369  -0.021077  0.000000
    0.609127  -0.020821  0.000000
    0.614884  -0.020557  0.000000
    0.620636  -0.020284  0.000000
    0.626383  -0.020002  0.000000
    0.632124  -0.019711  0.000000
    0.637859  -0.019409  0.000000
    0.643586  -0.019097  0.000000
    0.649303  -0.018772  0.000000
    0.655016  -0.018434  0.000000
    0.660722  -0.018082  0.000000
    0.666425  -0.017714  0.000000
    0.672132  -0.017331  0.000000
    0.677842  -0.016934  0.000000
    0.683556  -0.016524  0.000000
    0.689278  -0.016100  0.000000
    0.695009  -0.015663  0.000000
    0.700749  -0.015217  0.000000
    0.706497  -0.014760  0.000000
    0.712254  -0.014296  0.000000
    0.718021  -0.013824  0.000000
    0.723792  -0.013349  0.000000
    0.729562  -0.012868  0.000000
    0.735330  -0.012384  0.000000
    0.741089  -0.011894  0.000000
    0.746847  -0.011396  0.000000
    0.752601  -0.010892  0.000000
    0.758356  -0.010381  0.000000
    0.764114  -0.009862  0.000000
    0.769875  -0.009336  0.000000
    0.775642  -0.008804  0.000000
    0.781413  -0.008268  0.000000
    0.787183  -0.007727  0.000000
    0.792955  -0.007181  0.000000
    0.798727  -0.006631  0.000000
